raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
DAH BEDIN,DAH/BEDIN,2,19.62,3.887227978606537e-05,
QUALATY,QUALATY,1,19.62,3.887227978606537e-05,
6 54,"6,54",3,19.62,3.887227978606537e-05,
OSDA TSUN POWER,OSDA | TSUN POWER,3,19.61,3.8852467207173394e-05,
ISEN SOLAR,ISEN SOLAR,3,19.6,3.8832654628281416e-05,
ASTRONERGGY,ASTRONERGGY,3,19.6,3.8832654628281416e-05,
ODA ODA550 36V MH,ODA/ODA550-36V-MH,4,19.6,3.8832654628281416e-05,
LEAPTONLEAPTON LP210 210 M 66 MH 665W,LEAPTONLEAPTON LP210*210-M-66-MH-665W,1,19.6,3.8832654628281416e-05,
SUNOVASUNOVASUNOVA,SUNOVASUNOVASUNOVA,4,19.6,3.8832654628281416e-05,
AMERICOSOLAR,AMERICOSOLAR,5,19.6,3.8832654628281416e-05,
ZNSHINESOLA,Znshinesola,4,19.6,3.8832654628281416e-05,
DGMEC SOLAR,DGMEC SOLAR,3,19.59,3.881284204938943e-05,
HAERSUN,HAERSUN,3,19.58,3.8793029470497446e-05,
TRINA TSM510 DE18M II,TRINA / TSM510-DE18M(II),4,19.57,3.8773216891605475e-05,
WARRIS,WARRIS,3,19.56,3.875340431271349e-05,
OSDA LEAPTON SOLAR,OSDA LEAPTON SOLAR,2,19.55,3.873359173382151e-05,
SOLAR SS TANGRA L,SOLAR SS TANGRA L,2,19.52,3.867415399714557e-05,
SOPRANO SL330TU 36P,Soprano / SL330TU-36P,3,19.52,3.867415399714557e-05,
36X LEAPTON 3X DAH SOLAR,(36x) LEAPTON (3x) DAH SOLAR,1,19.5,3.863452883936161e-05,
PULL ENERGY,PULL ENERGY,5,19.5,3.863452883936161e-05,
Q CELLS E ALDO SOLAR,Q Cells E ALDO SOLAR,3,19.5,3.863452883936161e-05,
QN SOLAR QNM182 HG555 72,QN SOLAR QNM182-HG555-72,3,19.5,3.863452883936161e-05,
INERGY,INERGY,3,19.5,3.863452883936161e-05,
19 5,"19,5",1,19.5,3.863452883936161e-05,
REISEN SOLAR,REISEN SOLAR,4,19.5,3.863452883936161e-05,
SUOYOUNG,Suoyoung,1,19.5,3.863452883936161e-05,
NINGBO RENELED NEW ENERGY CO LTD,NINGBO RENELED NEW ENERGY CO LTD,3,19.5,3.863452883936161e-05,
CLAMPER,CLAMPER,4,19.5,3.863452883936161e-05,
DHM BRASIL,DHM-BRASIL,3,19.5,3.863452883936161e-05,
JYNKO SOLAR JA SOLAR,JYNKO SOLAR/JA SOLAR,2,19.5,3.863452883936161e-05,
ZINKO,ZINKO,4,19.5,3.863452883936161e-05,
BMT G4 088A,BMT-G4/088A,1,19.5,3.863452883936161e-05,
