raw_normalized,canonical_brand,match_method,exemplo_bruto,data_primeira_ocorrencia,revisao_manual,observacoes
RENOVIGI RENO 7 7K MONO,Renovigi,TOKEN,RENOVIGI RENO-7.7K-MONO,2026-08-17,False,
RENOVIGI RENO 7 7K PLUS,Renovigi,TOKEN,"RENOVIGI - RENO 7,7K PLUS",2026-08-17,False,
RENOVIGI RENO 7 7KW,Renovigi,TOKEN,RENOVIGI/RENO- 7.7kw,2026-08-17,False,
RENOVIGI RENO 77K,Renovigi,TOKEN,RENOVIGI | RENO 77K,2026-08-17,False,
RENOVIGI RENO 7K,Renovigi,TOKEN,RENOVIGI RENO-7K,2026-08-17,False,
RENOVIGI RENO 8K,Renovigi,TOKEN,RENOVIGI RENO-8K,2026-08-17,False,
RENOVIGI RENO 8K PLUS,Renovigi,TOKEN,RENOVIGI RENO-8K PLUS,2026-08-17,False,
RENOVIGI RENO 8K PLUS MONO,Renovigi,TOKEN,RENOVIGI - RENO-8K-PLUS-MONO,2026-08-17,False,
RENOVIGI RENO 8K RENO 4K PLUS,Renovigi,TOKEN,RENOVIGI - RENO-8K - RENO-4K-PLUS,2026-08-17,False,
RENOVIGI RENO 8K RENO 5K PLUS,Renovigi,TOKEN,RENOVIGI RENO-8K/RENO-5K PLUS,2026-08-17,False,
RENOVIGI RENO B B POWER,Renovigi,TOKEN,RENOVIGI/RENO B&B POWER,2026-08-17,False,
RENOVIGI RENO BELENERGY PLUS,Renovigi,TOKEN,RENOVIGI RENO / BELENERGY PLUS,2026-08-17,False,
RENOVIGI RENO K PLUS,Renovigi,TOKEN,RENOVIGI - RENO-K PLUS,2026-08-17,False,
RENOVIGI RENO1300,Renovigi,TOKEN,RENOVIGI/RENO1300,2026-08-17,False,
RENOVIGI RENO15KPLUS,Renovigi,TOKEN,RENOVIGI RENO15KPLUS-,2026-08-17,False,
RENOVIGI RENO20K,Renovigi,TOKEN,RENOVIGI RENO20K,2026-08-17,False,
RENOVIGI RENO20K SOLIS 3P20K,Outros,TOKEN_AMBIGUO,RENOVIGI * Reno20K - Solis 3P20K,2026-08-20,False,
RENOVIGI RENO20KPLUS,Renovigi,TOKEN,RENOVIGI RENO20KPLUS,2026-08-17,False,
RENOVIGI RENO30K LV,Renovigi,TOKEN,RENOVIGI-RENO30K-LV,2026-08-17,False,
RENOVIGI RENO3K HC,Renovigi,TOKEN,RENOVIGI / RENO3K-HC,2026-08-17,False,
RENOVIGI RENO3KPLUS,Renovigi,TOKEN,RENOVIGI-RENO3KPLUS,2026-08-17,False,
RENOVIGI RENO4K,Renovigi,TOKEN,RENOVIGI RENO4K,2026-08-17,False,
RENOVIGI RENO4K HC,Renovigi,TOKEN,RENOVIGI / RENO4K-HC,2026-08-17,False,
RENOVIGI RENO4K PLUS,Renovigi,TOKEN,RENOVIGI / RENO4K Plus,2026-08-17,False,
RENOVIGI RENO4KPLUS,Renovigi,TOKEN,Renovigi (Reno4KPlus),2026-08-17,False,
RENOVIGI RENO500,Renovigi,TOKEN,RENOVIGI/RENO500,2026-08-17,False,
RENOVIGI RENO560,Renovigi,TOKEN,RENOVIGI / RENO560,2026-08-17,False,
RENOVIGI RENO560 RENO1300,Renovigi,TOKEN,RENOVIGI RENO560 - RENO1300,2026-08-17,False,
RENOVIGI RENO5K HC,Renovigi,TOKEN,RENOVIGI/RENO5K-HC,2026-08-17,False,
RENOVIGI RENO5K PLUS,Renovigi,TOKEN,Renovigi/RENO5K PLUS,2026-08-17,False,
RENOVIGI RENO5KHC,Renovigi,TOKEN,RENOVIGI/RENO5KHC,2026-08-17,False,
RENOVIGI RENO5KPLUS,Renovigi,TOKEN,Renovigi (reno5KPlus,2026-08-17,False,
RENOVIGI RENO7 7K,Renovigi,TOKEN,RENOVIGI RENO7.7K,2026-08-17,False,
RENOVIGI RENOGIVI,Renovigi,TOKEN,RENOVIGI | RENOGIVI,2026-08-17,False,
RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI / RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI 4K PLUS,Renovigi,TOKEN,RENOVIGI / RENOVIGI 4K PLUS,2026-08-17,False,
RENOVIGI RENOVIGI B BPOWER SOLIS SOLIS,Outros,TOKEN_AMBIGUO,RENOVIGI | RENOVIGI | B&BPOWER | SOLIS | SOLIS,2026-08-20,False,
RENOVIGI RENOVIGI EACH ENERGY,Renovigi,TOKEN,RENOVIGI RENOVIGI EACH ENERGY,2026-08-17,False,
RENOVIGI RENOVIGI ENERGIA SOLAR,Renovigi,TOKEN,Renovigi / Renovigi Energia Solar,2026-08-17,False,
RENOVIGI RENOVIGI RENO,Renovigi,TOKEN,RENOVIGI | RENOVIGI	RENO,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI RENO1300 RENO1300 RENO1300,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI	RENO1300 | RENO1300 | RENO1300,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI | RENOVIGI,2026-08-17,False,
RENOVIGI RENOVIGI SOLAREDGE TECHNOLOGIES,Renovigi,TOKEN,Renovigi Renovigi SolarEdge Technologies,2026-08-17,False,
RENOVIGI RENOVIGI SOLIS,Outros,TOKEN_AMBIGUO,RENOVIGI / RENOVIGI / SOLIS,2026-08-20,False,
RENOVIGI RGT M 6K 220V,Renovigi,TOKEN,RENOVIGI RGT-M 6K 220V,2026-08-17,False,
RENOVIGI RISEN SOLAR RSM60 6 270P,Renovigi,TOKEN,RENOVIGI - RISEN SOLAR RSM60-6-270P,2026-08-17,False,
RENOVIGI RSM,Renovigi,TOKEN,RENOVIGI RSM,2026-08-17,False,
RENOVIGI S,Renovigi,TOKEN,RENOVIGI S,2026-08-17,False,
RENOVIGI SAJ,Outros,TOKEN_AMBIGUO,RENOVIGI \ SAJ,2026-08-20,False,
RENOVIGI SAJ SOLAR,Outros,TOKEN_AMBIGUO,RENOVIGI / SAJ SOLAR,2026-08-20,False,
RENOVIGI SAJA,Renovigi,TOKEN,RENOVIGI; SAJA,2026-08-17,False,
RENOVIGI SF 3KTN,Renovigi,TOKEN,RENOVIGI SF 3KTN,2026-08-17,False,
RENOVIGI SF3000,Renovigi,TOKEN,RENOVIGI SF3000,2026-08-17,False,
RENOVIGI SF3KTN,Renovigi,TOKEN,RENOVIGI SF3KTN,2026-08-17,False,
RENOVIGI SF3KTN SF5KTN,Renovigi,TOKEN,RENOVIGI SF3KTN/SF5KTN,2026-08-17,False,
RENOVIGI SF5000TL,Renovigi,TOKEN,RENOVIGI - SF5000TL,2026-08-17,False,
RENOVIGI SF5KTN,Renovigi,TOKEN,RENOVIGI - SF5KTN,2026-08-17,False,
RENOVIGI SF5KTN 5000W,Renovigi,TOKEN,RENOVIGI SF5KTN-5000W,2026-08-17,False,
RENOVIGI SF5KTN E,Renovigi,TOKEN,RENOVIGI/ SF5KTN e,2026-08-17,False,
RENOVIGI SOFAR,Outros,TOKEN_AMBIGUO,RENOVIGI/ SOFAR,2026-08-20,False,
RENOVIGI SOFAR SOLAR,Outros,TOKEN_AMBIGUO,RENOVIGI + SOFAR SOLAR,2026-08-20,False,
RENOVIGI SOLAR,Renovigi,TOKEN,RENOVIGI SOLAR,2026-08-17,False,
RENOVIGI SOLAREDGE,Renovigi,TOKEN,RENOVIGI + SOLAREDGE,2026-08-17,False,
RENOVIGI SOLIS,Outros,TOKEN_AMBIGUO,RENOVIGI  SOLIS,2026-08-20,False,
RENOVIGI SOLIS 20K LV,Outros,TOKEN_AMBIGUO,Renovigi / Solis / 20K-LV,2026-08-20,False,
RENOVIGI SOLIS B B POWER,Outros,TOKEN_AMBIGUO,RENOVIGI/SOLIS/B&B POWER,2026-08-20,False,
RENOVIGI SOLIS BEB POWER,Outros,TOKEN_AMBIGUO,RENOVIGI/SOLIS/BEB POWER,2026-08-20,False,
RENOVIGI SOLIS HUAWEI,Outros,TOKEN_AMBIGUO,RENOVIGI/SOLIS/ HUAWEI,2026-08-20,False,
RENOVIGI SOLIS RENO 15K,Outros,TOKEN_AMBIGUO,RENOVIGI SOLIS - RENO-15K,2026-08-20,False,
RENOVIGI SOLIS RENO 30K,Outros,TOKEN_AMBIGUO,RENOVIGI+SOLIS*RENO 30K,2026-08-20,False,
RENOVIGI SOLIS RENO 5K PLUS 1P5K 4G,Outros,TOKEN_AMBIGUO,RENOVIGI (SOLIS)/RENO 5K PLUS (1P5K-4G),2026-08-20,False,
RENOVIGI SOLIS RENO 60K,Outros,TOKEN_AMBIGUO,RENOVIGI SOLIS - RENO-60K,2026-08-20,False,
RENOVIGI SOLIS RENO5K HC,Outros,TOKEN_AMBIGUO,Renovigi/Solis/RENO5K -HC,2026-08-20,False,
RENOVIGI SOLIS RENOVIGI,Outros,TOKEN_AMBIGUO,RENOVIGI/SOLIS; RENOVIGI,2026-08-20,False,
RENOVIGI SOLIS RENOVIGI SOLIS RENOVIGI SOLIS RENOVIGI SOLIS RENOVIGI SOLIS,Outros,TOKEN_AMBIGUO,RENOVIGI (Solis) RENOVIGI (Solis) RENOVIGI (Solis) RENOVIGI (Solis) RENOVIGI (Solis),2026-08-20,False,
RENOVIGI SOLLAR,Renovigi,TOKEN,RENOVIGI SOLLAR,2026-08-17,False,
RENOVIGI SOLPLANET,Outros,TOKEN_AMBIGUO,RENOVIGI / SOLPLANET,2026-08-20,False,
RENOVIGI SONGROW,Renovigi,TOKEN,RENOVIGI / SONGROW,2026-08-17,False,
RENOVIGI SOTAR,Renovigi,TOKEN,RENOVIGI SOTAR,2026-08-17,False,
RENOVIGI ST20000TL,Renovigi,TOKEN,RENOVIGI / ST20000TL,2026-08-17,False,
RENOVIGI SUNGRAW,Renovigi,TOKEN,RENOVIGI / SUNGRAW,2026-08-17,False,
RENOVIGI SUNGROW,Outros,TOKEN_AMBIGUO,"RENOVIGI, SUNGROW",2026-08-20,False,
RENOVIGI VIVABEM,Renovigi,TOKEN,RENOVIGI / VIVABEM,2026-08-17,False,
RENOVIGI WEG,Outros,TOKEN_AMBIGUO,RENOVIGI  WEG,2026-08-20,False,
RENOVIGI X000D,Renovigi,TOKEN,Renovigi_x000D_,2026-08-17,False,
RENOVIGI457 39 0,Outros,NAO_ENCONTRADO,RENOVIGI457;39;0),2026-08-20,False,
RENOVIGI7 7K HC,Outros,NAO_ENCONTRADO,"RENOVIGI7,7K HC",2026-08-20,False,
RENOVIGIB B,Outros,NAO_ENCONTRADO,RenovigiB&B,2026-08-20,False,
RENOVIGIC,Outros,NAO_ENCONTRADO,RENOVIGIc,2026-08-20,False,
RENOVIGIE,Outros,NAO_ENCONTRADO,RENOVIGIE,2026-08-20,False,
RENOVIGIG,Outros,NAO_ENCONTRADO,RENOVIGIG,2026-08-20,False,
RENOVIGII,Outros,NAO_ENCONTRADO,Renovigii,2026-08-20,False,
RENOVIGIL,Outros,NAO_ENCONTRADO,RENOVIGIL,2026-08-20,False,
RENOVIGIRENO,Outros,NAO_ENCONTRADO,RenovigiRENO,2026-08-20,False,
RENOVIGIRENO 5K HC,Outros,NAO_ENCONTRADO,RENOVIGIRENO-5K-HC,2026-08-20,False,
RENOVIGIRENO 5K PLUS,Outros,NAO_ENCONTRADO,RENOVIGIRENO 5K PLUS,2026-08-20,False,
RENOVIGIRENO 8K,Outros,NAO_ENCONTRADO,RENOVIGIRENO-8K,2026-08-20,False,
RENOVIGIRENO30K,Outros,NAO_ENCONTRADO,RENOVIGIRENO30K,2026-08-20,False,
RENOVIGIRENOVIGI,Outros,NAO_ENCONTRADO,RENOVIGIRENOVIGI,2026-08-20,False,
RENOVIGIRENOVIGI DEYE,Deye,TOKEN,RENOVIGIRENOVIGI / DEYE,2026-08-17,False,
RENOVIGIRENOVIGI RENOVIGI,Renovigi,TOKEN,RENOVIGIRENOVIGI / RENOVIGI,2026-08-17,False,
RENOVIGIRENOVIGIRENOVIGI,Outros,NAO_ENCONTRADO,RENOVIGIRENOVIGIRENOVIGI,2026-08-20,False,
RENOVIGIS,Outros,NAO_ENCONTRADO,RENOVIGIS,2026-08-20,False,
RENOVIGISOLIS,Outros,NAO_ENCONTRADO,RENOVIGISOLIS,2026-08-20,False,
RENOVIGIY,Outros,NAO_ENCONTRADO,RENOVIGIy,2026-08-20,False,
RENOVIGJ,Outros,NAO_ENCONTRADO,RENOVIGJ,2026-08-20,False,
RENOVIGL,Outros,NAO_ENCONTRADO,RENOVIGl,2026-08-20,False,
RENOVIGO,Outros,NAO_ENCONTRADO,RENOVIGO,2026-08-20,False,
RENOVIGY,Outros,NAO_ENCONTRADO,Renovigy,2026-08-20,False,
RENOVIGY ENERGIA SOLAR,Outros,NAO_ENCONTRADO,Renovigy Energia Solar,2026-08-20,False,
RENOVIIGI,Outros,NAO_ENCONTRADO,RENOVIIGI,2026-08-20,False,
RENOVIJI,Outros,NAO_ENCONTRADO,Renoviji,2026-08-20,False,
RENOVING,Outros,NAO_ENCONTRADO,RENOVING,2026-08-20,False,
RENOVINGI,Outros,NAO_ENCONTRADO,RENOVINGI,2026-08-20,False,
RENOVINI,Outros,NAO_ENCONTRADO,Renovini,2026-08-20,False,
RENOVISI,Outros,NAO_ENCONTRADO,RENOVISI,2026-08-20,False,
RENOVISION,Outros,NAO_ENCONTRADO,RENOVISION,2026-08-20,False,
RENOVOCI,Outros,NAO_ENCONTRADO,Renovoci,2026-08-20,False,
RENOVOGI,Outros,NAO_ENCONTRADO,RENOVOGI,2026-08-20,False,
RENOVOGI RENOVIGI,Renovigi,TOKEN,RENOVOGI | Renovigi,2026-08-17,False,
RENOVOGI SOLIS,Solis (Ginlong),TOKEN,RENOVOGI (SOLIS),2026-08-17,False,
RENOVOGO,Outros,NAO_ENCONTRADO,renovogo,2026-08-20,False,
RENOVVIGI,Outros,NAO_ENCONTRADO,RENOVVIGI,2026-08-20,False,
RENVIGI,Outros,NAO_ENCONTRADO,RENVIGI,2026-08-20,False,
RENVIGI RENO 4K HC,Outros,NAO_ENCONTRADO,renvigi/Reno-4k-hc,2026-08-20,False,
RENVOVIGI SOFAR,Sofar Solar,TOKEN,RENVOVIGI/SOFAR,2026-08-17,False,
REOGYNACHNOLC POWER TE,Outros,NAO_ENCONTRADO,81 - REOGYNACHNOLC POWER TE,2026-08-20,False,
REONIVIGI,Outros,NAO_ENCONTRADO,Reonivigi,2026-08-20,False,
REONOVIGI,Outros,NAO_ENCONTRADO,Reonovigi,2026-08-20,False,
REONVIGI,Outros,NAO_ENCONTRADO,REONVIGI,2026-08-20,False,
REOVIGI,Outros,NAO_ENCONTRADO,REOVIGI,2026-08-20,False,
RERE,Outros,NAO_ENCONTRADO,RERE,2026-08-20,False,
RERNAC,Outros,NAO_ENCONTRADO,RERNAC,2026-08-20,False,
REROUSI,Outros,NAO_ENCONTRADO,RErousi,2026-08-20,False,
RESEN,Outros,NAO_ENCONTRADO,RESEN,2026-08-20,False,
RESFUSOL,Outros,NAO_ENCONTRADO,resfusol,2026-08-20,False,
RESIN SOLAR,Outros,NAO_ENCONTRADO,RESIN SOLAR,2026-08-20,False,
RESNOVIGI,Outros,NAO_ENCONTRADO,RESNOVIGI,2026-08-20,False,
RESUFOL,Outros,NAO_ENCONTRADO,resufol,2026-08-20,False,
RESUFOL REFUONE 3 3K 1T,Outros,NAO_ENCONTRADO,RESUFOL / REFUONE 3.3K-1T,2026-08-20,False,
RESULTADOS DA PESQUISA RESULTADOS DA WEB SIW INVERSORES STRING WEG,WEG,TOKEN,Resultados da pesquisa Resultados da Web siw - inversores string - WEG,2026-08-17,False,
RESUN,Outros,NAO_ENCONTRADO,RESUN |,2026-08-20,False,
RESUN LEAPTON,Outros,NAO_ENCONTRADO,"RESUN, LEAPTON",2026-08-20,False,
RESUN RESUN,Outros,NAO_ENCONTRADO,"RESUN , RESUN",2026-08-20,False,
RESUN SOLAR,Outros,NAO_ENCONTRADO,RESUN SOLAR,2026-08-20,False,
RESUN SOLAR ENERGY,Outros,NAO_ENCONTRADO,RESUN SOLAR ENERGY,2026-08-20,False,
RESUNRESUN,Outros,NAO_ENCONTRADO,RESUNRESUN,2026-08-20,False,
RESUSOL,Outros,NAO_ENCONTRADO,RESUSOL,2026-08-20,False,
RESWATT,Outros,NAO_ENCONTRADO,RESWATT,2026-08-20,False,
RETUSOL,Outros,NAO_ENCONTRADO,Retusol,2026-08-20,False,
REUOL,Outros,NAO_ENCONTRADO,REUOL,2026-08-20,False,
REUSOL,Outros,NAO_ENCONTRADO,REUSOL,2026-08-20,False,
REVIEW HUAWEI SUN2000L HYBRID SOLAR INVERTER D,Huawei,TOKEN,review | huawei sun2000l hybrid solar inverter ( d),2026-08-17,False,
REVIGI,Outros,NAO_ENCONTRADO,REVIGI,2026-08-20,False,
REVONIGI,Outros,NAO_ENCONTRADO,REVONIGI,2026-08-20,False,
REVOVIGI,Outros,NAO_ENCONTRADO,REVOVIGI,2026-08-20,False,
REWFUSOL,Outros,NAO_ENCONTRADO,REWFUSOL,2026-08-20,False,
REWFUSOL SOLA,Outros,NAO_ENCONTRADO,REWFUSOL SOLA,2026-08-20,False,
REYE,Outros,NAO_ENCONTRADO,REYE,2026-08-20,False,
RFENOVIGI,Outros,NAO_ENCONTRADO,RFENOVIGI,2026-08-20,False,
RFUSOL,Outros,NAO_ENCONTRADO,RFUSOL,2026-08-20,False,
RGOWATT,Outros,NAO_ENCONTRADO,RGOWATT,2026-08-20,False,
RGT M 5K 220V,Outros,NAO_ENCONTRADO,RGT-M 5K 220V,2026-08-20,False,
RGT M 6K 220V,Outros,NAO_ENCONTRADO,RGT-M 6K 220V,2026-08-20,False,
RGT M 8K 220V,Outros,NAO_ENCONTRADO,RGT-M 8K 220V,2026-08-20,False,
RGY BELENERGY,Outros,NAO_ENCONTRADO,RGY BELENERGY,2026-08-20,False,
RINA SOLAR,Outros,NAO_ENCONTRADO,RINA SOLAR,2026-08-20,False,
RINOGOGI,Outros,NAO_ENCONTRADO,RINOGOGI,2026-08-20,False,
RINOVIGI,Outros,NAO_ENCONTRADO,RINOVIGI,2026-08-20,False,
RIO SOLAR,Outros,NAO_ENCONTRADO,RIO SOLAR,2026-08-20,False,
RIOSOLAR,Outros,NAO_ENCONTRADO,RIOSOLAR,2026-08-20,False,
RISE SOLAR,Outros,NAO_ENCONTRADO,RISE SOLAR,2026-08-20,False,
RISEM,Outros,NAO_ENCONTRADO,RISEM,2026-08-20,False,
RISEN,Outros,NAO_ENCONTRADO,RISEN,2026-08-20,False,
RISEN 330W,Outros,NAO_ENCONTRADO,RISEN 330W					,2026-08-20,False,
RISEN 445W,Outros,NAO_ENCONTRADO,RISEN 445W,2026-08-20,False,
RISEN 450WP,Outros,NAO_ENCONTRADO,RISEN 450WP,2026-08-20,False,
RISEN B B POWER,Outros,NAO_ENCONTRADO,RISEN / B&B POWER,2026-08-20,False,
RISEN DAH SOLAR,Outros,NAO_ENCONTRADO,"RISEN , DAH SOLAR",2026-08-20,False,
RISEN ENERGIA,Outros,NAO_ENCONTRADO,RISEN ENERGIA,2026-08-20,False,
RISEN ENERGY,Outros,NAO_ENCONTRADO,Risen Energy,2026-08-20,False,
RISEN ENERGY BRASIL,Outros,NAO_ENCONTRADO,RISEN ENERGY BRASIL,2026-08-20,False,
RISEN ENERGY CO,Outros,NAO_ENCONTRADO,Risen Energy Co,2026-08-20,False,
RISEN ENERGY CO LTD,Outros,NAO_ENCONTRADO,Risen Energy CO. LTD,2026-08-20,False,
RISEN ENERGY TSUN,Tsun,TOKEN,Risen Energy | TSUN,2026-08-17,False,
RISEN MONO 40,Outros,NAO_ENCONTRADO,RISEN MONO - 40,2026-08-20,False,
RISEN MONO PERC HALF 445W,Outros,NAO_ENCONTRADO,RISEN MONO PERC HALF 445W,2026-08-20,False,
RISEN MONOCRISTALINO,Outros,NAO_ENCONTRADO,Risen Monocristalino,2026-08-20,False,
RISEN RENO 8K RENO 10K,Outros,NAO_ENCONTRADO,RISEN RENO-8K - RENO-10K,2026-08-20,False,
RISEN RISEN,Outros,NAO_ENCONTRADO,"Risen, Risen",2026-08-20,False,
RISEN ROLAR,Outros,NAO_ENCONTRADO,risen rolar,2026-08-20,False,
RISEN RSM,Outros,NAO_ENCONTRADO,RISEN RSM,2026-08-20,False,
RISEN RSM120 8 590M,Outros,NAO_ENCONTRADO,RISEN RSM120-8-590M,2026-08-20,False,
RISEN RSM144 6,Outros,NAO_ENCONTRADO,RISEN / RSM144-6,2026-08-20,False,
RISEN RSM144 6 340P,Outros,NAO_ENCONTRADO,RISEN/RSM144-6-340P,2026-08-20,False,
RISEN RSM144 6 410M,Outros,NAO_ENCONTRADO,RISEN RSM144-6-410M,2026-08-20,False,
RISEN RSM144 6 415M,Outros,NAO_ENCONTRADO,Risen - RSM144-6-415M,2026-08-20,False,
RISEN RSM144 7 445M,Outros,NAO_ENCONTRADO,RISEN RSM144-7-445M,2026-08-20,False,
RISEN RSM1447450M,Outros,NAO_ENCONTRADO,RISEN RSM1447450M,2026-08-20,False,
RISEN RSM156 6 440M,Outros,NAO_ENCONTRADO,Risen - RSM156-6-440M,2026-08-20,False,
RISEN RSM156 6 450M,Outros,NAO_ENCONTRADO,RISEN RSM156-6-450M,2026-08-20,False,
RISEN RSM72 6 330P,Outros,NAO_ENCONTRADO,Risen Rsm72-6-330P,2026-08-20,False,
RISEN SOFAR SOLAR,Sofar Solar,TOKEN,RISEN SOFAR SOLAR,2026-08-17,False,
RISEN SOLAR,Outros,NAO_ENCONTRADO,Risen Solar,2026-08-20,False,
RISEN SOLAR 5KTLM G2,Outros,NAO_ENCONTRADO,RISEN SOLAR/5KTLM-G2,2026-08-20,False,
RISEN SOLAR 7 5KTLM,Outros,NAO_ENCONTRADO,RISEN SOLAR 7.5KTLM,2026-08-20,False,
RISEN SOLAR TECHNOLO,Outros,NAO_ENCONTRADO,Risen Solar Technolo,2026-08-20,False,
RISEN SOLAR TECHNOLOGY,Outros,NAO_ENCONTRADO,Risen Solar Technology,2026-08-20,False,
RISEN TALESUN,Outros,NAO_ENCONTRADO,"RISEN, TALESUN",2026-08-20,False,
RISEN TW SOLAR,Outros,NAO_ENCONTRADO,RISEN + TW SOLAR,2026-08-20,False,
RISEN120 8 590M,Outros,NAO_ENCONTRADO,1007 - RISEN120-8-590M,2026-08-20,False,
RISENE,Outros,NAO_ENCONTRADO,RISENE,2026-08-20,False,
RISENMOD,Outros,NAO_ENCONTRADO,risenmod,2026-08-20,False,
RISENSOLAR,Outros,NAO_ENCONTRADO,RISENSOLAR,2026-08-20,False,
RISER,Outros,NAO_ENCONTRADO,RISER,2026-08-20,False,
RIZEN,Outros,NAO_ENCONTRADO,Rizen,2026-08-20,False,
RLIVOLTEK,Outros,NAO_ENCONTRADO,RLIVOLTEK,2026-08-20,False,
RM 570W 182M 144T,Outros,NAO_ENCONTRADO,RM-570W-182M/144T,2026-08-20,False,
RM 570W182M 144TB,Outros,NAO_ENCONTRADO,RM-570W182m/144TB,2026-08-20,False,
RM 575W 182M 144TBSOLIS,Outros,NAO_ENCONTRADO,RM-575W-182M/144TBSOLIS,2026-08-20,False,
RMI 2000,Outros,NAO_ENCONTRADO,RMI 2000,2026-08-20,False,
RMS144 6 340P,Outros,NAO_ENCONTRADO,RMS144-6-340P,2026-08-20,False,
RNA IMPORTS,Outros,NAO_ENCONTRADO,Rna Imports,2026-08-20,False,
RNEO,Outros,NAO_ENCONTRADO,rneo,2026-08-20,False,
RNEOVIGI,Outros,NAO_ENCONTRADO,RNEOVIGI,2026-08-20,False,
RNOGIRI,Outros,NAO_ENCONTRADO,RNOGIRI,2026-08-20,False,
RNOVIGI,Outros,NAO_ENCONTRADO,RNOVIGI,2026-08-20,False,
RNOVIGI B B,Outros,NAO_ENCONTRADO,RNOVIGI/ B&B,2026-08-20,False,
ROCKCORE,Outros,NAO_ENCONTRADO,ROCKCORE,2026-08-20,False,
ROCKCORE ELETRONICS,Outros,NAO_ENCONTRADO,Rockcore Eletronics,2026-08-20,False,
ROHS,Outros,NAO_ENCONTRADO,ROHS,2026-08-20,False,
ROHS COMPLIANT,Outros,NAO_ENCONTRADO,RoHS COMPLIANT,2026-08-20,False,
ROMAGNOLE,Outros,NAO_ENCONTRADO,Romagnole,2026-08-20,False,
ROMNA SOLAR,Outros,NAO_ENCONTRADO,ROMNA SOLAR,2026-08-20,False,
RONAM,Outros,NAO_ENCONTRADO,ronam,2026-08-20,False,
RONAMA,Outros,NAO_ENCONTRADO,Ronama,2026-08-20,False,
RONEVIGI,Outros,NAO_ENCONTRADO,RONEVIGI,2026-08-20,False,
RONIUS,Outros,NAO_ENCONTRADO,RONIUS,2026-08-20,False,
RONIUS SOLAR,Outros,NAO_ENCONTRADO,RONIUS SOLAR,2026-08-20,False,
RONIVIGI,Outros,NAO_ENCONTRADO,RONIVIGI,2026-08-20,False,
RONIVIGI RONO 3K PLUS,Outros,NAO_ENCONTRADO,RONIVIGI - RONO-3K-PLUS,2026-08-20,False,
RONMA,Outros,NAO_ENCONTRADO,Ronma,2026-08-20,False,
RONMA SOLAR,Outros,NAO_ENCONTRADO,RONMA SOLAR,2026-08-20,False,
RONMA SOLAR 570W N TYPE BIFACIAL,Outros,NAO_ENCONTRADO,RONMA SOLAR 570W N-TYPE BIFACIAL,2026-08-20,False,
RONMA SOLAR GROUP,Outros,NAO_ENCONTRADO,RONMA SOLAR GROUP,2026-08-20,False,
RONMA SOLARMOD,Outros,NAO_ENCONTRADO,ronma solarmod,2026-08-20,False,
RONMOD,Outros,NAO_ENCONTRADO,Ronmod,2026-08-20,False,
RONNA,Outros,NAO_ENCONTRADO,RONNA,2026-08-20,False,
RONOVIGI,Outros,NAO_ENCONTRADO,RONOVIGI,2026-08-20,False,
RONOVIGI RENO 5K,Outros,NAO_ENCONTRADO,RONOVIGI - RENO - 5K,2026-08-20,False,
RONOVIGI SOLIS,Solis (Ginlong),TOKEN,RONOVIGI SOLIS		,2026-08-17,False,
RONOVOGI,Outros,NAO_ENCONTRADO,RONOVOGI,2026-08-20,False,
ROUTE 66,Outros,NAO_ENCONTRADO,ROUTE 66,2026-08-20,False,
ROWATT,Outros,NAO_ENCONTRADO,ROWATT,2026-08-20,False,
ROWATT NEW ENERGY,Outros,NAO_ENCONTRADO,ROWATT NEW ENERGY,2026-08-20,False,
ROY,Outros,NAO_ENCONTRADO,ROY,2026-08-20,False,
ROY MILLES,Outros,NAO_ENCONTRADO,roy milles,2026-08-20,False,
ROYMILES,Outros,NAO_ENCONTRADO,Roymiles,2026-08-20,False,
RPI,Outros,NAO_ENCONTRADO,RPI,2026-08-20,False,
